船舶编号,港口五位码,船舶载重吨(DWT),港口最大靠泊能力(DWT),是否可停靠
9736985,INCHN,168000,300000,是
9736985,AEJEA,168000,500000,是
9736985,ESBCN,168000,350000,是
9736985,GBFXT,168000,400000,是
9736985,BEANR,168000,500000,是
9736985,FRMRS,168000,350000,是
9736985,ITNAP,168000,300000,是
9736985,USORF,168000,350000,是
9736985,USHOU,168000,500000,是
9736985,CAVAN,168000,350000,是
9736985,MXVER,168000,300000,是
9736985,BRSSZ,168000,400000,是
9736985,CLVAP,168000,350000,是
9736985,ZADUR,168000,400000,是
9887452,CNSHA,152000,500000,是
9887452,HKHKG,152000,400000,是
9887452,JPYOK,152000,350000,是
9887452,NLRTM,152000,600000,是
9887452,USNYC,152000,450000,是
9887452,CNNGB,152000,500000,是
9887452,SGSIN,152000,650000,是
9887452,DEHAM,152000,350000,是
9887452,AUMEL,152000,300000,是
9887452,FRLHR,152000,350000,是
9887452,CNTAO,152000,500000,是
9887452,ITGOA,152000,400000,是
9887452,USLGB,152000,450000,是
9887452,JPUKB,152000,350000,是
9887452,CNXMN,152000,400000,是
9887452,AUBNE,152000,300000,是
9887452,CNFOC,152000,350000,是
9887452,USSEA,152000,300000,是
9887452,CNQHD,152000,400000,是
9887452,CNDLC,152000,500000,是
9887452,CNLYG,152000,350000,是
9887452,CNBHY,152000,300000,是
9887452,CNZOS,152000,400000,是
9887452,CNTSN,152000,500000,是
9887452,CNHUI,152000,350000,是
9887452,CNZHA,152000,300000,是
9887452,CNZUH,152000,400000,是
9887452,CNJYG,152000,350000,是
9887452,CNMMI,152000,300000,是
9887452,CNCHA,152000,400000,是
9887452,CNSTG,152000,350000,是
9887452,CNYJI,152000,300000,是
9887452,CNQYI,152000,400000,是
9887452,CNSHA,152000,350000,是
9887452,CNMEZ,152000,300000,是
9887452,CNHEY,152000,400000,是
9887452,CNSWE,152000,350000,是
9887452,CNLZB,152000,500000,是
9887452,CNGZP,152000,550000,是
9887452,KRINC,152000,400000,是
9887452,KRBUS,152000,500000,是
9887452,MYTPP,152000,450000,是
9887452,THLCH,152000,400000,是
9887452,VNSGN,152000,350000,是
9887452,IDJKT,152000,400000,是
9887452,PHMNL,152000,350000,是
9887452,INMUM,152000,450000,是
9887452,INCHN,152000,300000,是
9887452,AEJEA,152000,500000,是
9887452,ESBCN,152000,350000,是
9887452,GBFXT,152000,400000,是
9887452,BEANR,152000,500000,是
9887452,FRMRS,152000,350000,是
9887452,ITNAP,152000,300000,是
9887452,USORF,152000,350000,是
9887452,USHOU,152000,500000,是
9887452,CAVAN,152000,350000,是
9887452,MXVER,152000,300000,是
9887452,BRSSZ,152000,400000,是
9887452,CLVAP,152000,350000,是
9887452,ZADUR,152000,400000,是
9796325,CNSHA,155000,500000,是
9796325,HKHKG,155000,400000,是
9796325,JPYOK,155000,350000,是
9796325,NLRTM,155000,600000,是
9796325,USNYC,155000,450000,是
9796325,CNNGB,155000,500000,是
9796325,SGSIN,155000,650000,是
9796325,DEHAM,155000,350000,是
9796325,AUMEL,155000,300000,是
9796325,FRLHR,155000,350000,是
9796325,CNTAO,155000,500000,是
9796325,ITGOA,155000,400000,是
9796325,USLGB,155000,450000,是
9796325,JPUKB,155000,350000,是
9796325,CNXMN,155000,400000,是
9796325,AUBNE,155000,300000,是
9796325,CNFOC,155000,350000,是
9796325,USSEA,155000,300000,是
9796325,CNQHD,155000,400000,是
9796325,CNDLC,155000,500000,是
9796325,CNLYG,155000,350000,是
9796325,CNBHY,155000,300000,是
9796325,CNZOS,155000,400000,是
9796325,CNTSN,155000,500000,是
9796325,CNHUI,155000,350000,是
9796325,CNZHA,155000,300000,是
9796325,CNZUH,155000,400000,是
9796325,CNJYG,155000,350000,是
9796325,CNMMI,155000,300000,是
9796325,CNCHA,155000,400000,是
9796325,CNSTG,155000,350000,是
9796325,CNYJI,155000,300000,是
9796325,CNQYI,155000,400000,是
9796325,CNSHA,155000,350000,是
9796325,CNMEZ,155000,300000,是
9796325,CNHEY,155000,400000,是
9796325,CNSWE,155000,350000,是
9796325,CNLZB,155000,500000,是
9796325,CNGZP,155000,550000,是
9796325,KRINC,155000,400000,是
9796325,KRBUS,155000,500000,是
9796325,MYTPP,155000,450000,是
9796325,THLCH,155000,400000,是
9796325,VNSGN,155000,350000,是
9796325,IDJKT,155000,400000,是
9796325,PHMNL,155000,350000,是
9796325,INMUM,155000,450000,是
9796325,INCHN,155000,300000,是
9796325,AEJEA,155000,500000,是
9796325,ESBCN,155000,350000,是
9796325,GBFXT,155000,400000,是
9796325,BEANR,155000,500000,是
9796325,FRMRS,155000,350000,是
9796325,ITNAP,155000,300000,是
9796325,USORF,155000,350000,是
9796325,USHOU,155000,500000,是
9796325,CAVAN,155000,350000,是
9796325,MXVER,155000,300000,是
9796325,BRSSZ,155000,400000,是
9796325,CLVAP,155000,350000,是
9796325,ZADUR,155000,400000,是
9814785,CNSHA,290000,500000,是
9814785,HKHKG,290000,400000,是
9814785,JPYOK,290000,350000,是
9814785,NLRTM,290000,600000,是
9814785,USNYC,290000,450000,是
9814785,CNNGB,290000,500000,是
9814785,SGSIN,290000,650000,是
9814785,DEHAM,290000,350000,是
9814785,AUMEL,290000,300000,是
9814785,FRLHR,290000,350000,是
9814785,CNTAO,290000,500000,是
9814785,ITGOA,290000,400000,是
9814785,USLGB,290000,450000,是
9814785,JPUKB,290000,350000,是
9814785,CNXMN,290000,400000,是
9814785,AUBNE,290000,300000,是
9814785,CNFOC,290000,350000,是
9814785,USSEA,290000,300000,是
9814785,CNQHD,290000,400000,是
9814785,CNDLC,290000,500000,是
9814785,CNLYG,290000,350000,是
9814785,CNBHY,290000,300000,是
9814785,CNZOS,290000,400000,是
9814785,CNTSN,290000,500000,是
9814785,CNHUI,290000,350000,是
9814785,CNZHA,290000,300000,是
9814785,CNZUH,290000,400000,是
9814785,CNJYG,290000,350000,是
9814785,CNMMI,290000,300000,是
9814785,CNCHA,290000,400000,是
9814785,CNSTG,290000,350000,是
9814785,CNYJI,290000,300000,是
9814785,CNQYI,290000,400000,是
9814785,CNSHA,290000,350000,是
9814785,CNMEZ,290000,300000,是
9814785,CNHEY,290000,400000,是
9814785,CNSWE,290000,350000,是
9814785,CNLZB,290000,500000,是
9814785,CNGZP,290000,550000,是
9814785,KRINC,290000,400000,是
9814785,KRBUS,290000,500000,是
9814785,MYTPP,290000,450000,是
9814785,THLCH,290000,400000,是
9814785,VNSGN,290000,350000,是
9814785,IDJKT,290000,400000,是
9814785,PHMNL,290000,350000,是
9814785,INMUM,290000,450000,是
9814785,INCHN,290000,300000,是
9814785,AEJEA,290000,500000,是
9814785,ESBCN,290000,350000,是
9814785,GBFXT,290000,400000,是
9814785,BEANR,290000,500000,是
9814785,FRMRS,290000,350000,是
9814785,ITNAP,290000,300000,是
9814785,USORF,290000,350000,是
9814785,USHOU,290000,500000,是
9814785,CAVAN,290000,350000,是
9814785,MXVER,290000,300000,是
9814785,BRSSZ,290000,400000,是
9814785,CLVAP,290000,350000,是
9814785,ZADUR,290000,400000,是
9721458,CNSHA,185000,500000,是
9721458,HKHKG,185000,400000,是
9721458,JPYOK,185000,350000,是
9721458,NLRTM,185000,600000,是
9721458,USNYC,185000,450000,是
9721458,CNNGB,185000,500000,是
9721458,SGSIN,185000,650000,是
9721458,DEHAM,185000,350000,是
9721458,AUMEL,185000,300000,是
9721458,FRLHR,185000,350000,是
9721458,CNTAO,185000,500000,是
9721458,ITGOA,185000,400000,是
9721458,USLGB,185000,450000,是
9721458,JPUKB,185000,350000,是
9721458,CNXMN,185000,400000,是
9721458,AUBNE,185000,300000,是
9721458,CNFOC,185000,350000,是
9721458,USSEA,185000,300000,是
9721458,CNQHD,185000,400000,是
9721458,CNDLC,185000,500000,是
9721458,CNLYG,185000,350000,是
9721458,CNBHY,185000,300000,是
9721458,CNZOS,185000,400000,是
9721458,CNTSN,185000,500000,是
9721458,CNHUI,185000,350000,是
9721458,CNZHA,185000,300000,是
9721458,CNZUH,185000,400000,是
9721458,CNJYG,185000,350000,是
9721458,CNMMI,185000,300000,是
9721458,CNCHA,185000,400000,是
9721458,CNSTG,185000,350000,是
9721458,CNYJI,185000,300000,是
9721458,CNQYI,185000,400000,是
9721458,CNSHA,185000,350000,是
9721458,CNMEZ,185000,300000,是
9721458,CNHEY,185000,400000,是
9721458,CNSWE,185000,350000,是
9721458,CNLZB,185000,500000,是
9721458,CNGZP,185000,550000,是
9721458,KRINC,185000,400000,是
9721458,KRBUS,185000,500000,是
9721458,MYTPP,185000,450000,是
9721458,THLCH,185000,400000,是
9721458,VNSGN,185000,350000,是
9721458,IDJKT,185000,400000,是
9721458,PHMNL,185000,350000,是
9721458,INMUM,185000,450000,是
9721458,INCHN,185000,300000,是
9721458,AEJEA,185000,500000,是
9721458,ESBCN,185000,350000,是
9721458,GBFXT,185000,400000,是
9721458,BEANR,185000,500000,是
9721458,FRMRS,185000,350000,是
9721458,ITNAP,185000,300000,是
9721458,USORF,185000,350000,是
9721458,USHOU,185000,500000,是
9721458,CAVAN,185000,350000,是
9721458,MXVER,185000,300000,是
9721458,BRSSZ,185000,400000,是
9721458,CLVAP,185000,350000,是
9721458,ZADUR,185000,400000,是
9865987,CNSHA,115000,500000,是
9865987,HKHKG,115000,400000,是
9865987,JPYOK,115000,350000,是
9865987,NLRTM,115000,600000,是
9865987,USNYC,115000,450000,是
9865987,CNNGB,115000,500000,是
9865987,SGSIN,115000,650000,是
9865987,DEHAM,115000,350000,是
9865987,AUMEL,115000,300000,是
9865987,FRLHR,115000,350000,是
9865987,CNTAO,115000,500000,是
9865987,ITGOA,115000,400000,是
9865987,USLGB,115000,450000,是
9865987,JPUKB,115000,350000,是
9865987,CNXMN,115000,400000,是
9865987,AUBNE,115000,300000,是
9865987,CNFOC,115000,350000,是
9865987,USSEA,115000,300000,是
9865987,CNQHD,115000,400000,是
9865987,CNDLC,115000,500000,是
9865987,CNLYG,115000,350000,是
9865987,CNBHY,115000,300000,是
9865987,CNZOS,115000,400000,是
9865987,CNTSN,115000,500000,是
9865987,CNHUI,115000,350000,是
9865987,CNZHA,115000,300000,是
9865987,CNZUH,115000,400000,是
9865987,CNJYG,115000,350000,是
9865987,CNMMI,115000,300000,是
9865987,CNCHA,115000,400000,是
9865987,CNSTG,115000,350000,是
9865987,CNYJI,115000,300000,是
9865987,CNQYI,115000,400000,是
9865987,CNSHA,115000,350000,是
9865987,CNMEZ,115000,300000,是
9865987,CNHEY,115000,400000,是
9865987,CNSWE,115000,350000,是
9865987,CNLZB,115000,500000,是
9865987,CNGZP,115000,550000,是
9865987,KRINC,115000,400000,是
9865987,KRBUS,115000,500000,是
9865987,MYTPP,115000,450000,是
9865987,THLCH,115000,400000,是
9865987,VNSGN,115000,350000,是
9865987,IDJKT,115000,400000,是
9865987,PHMNL,115000,350000,是
9865987,INMUM,115000,450000,是
9865987,INCHN,115000,300000,是
9865987,AEJEA,115000,500000,是
9865987,ESBCN,115000,350000,是
9865987,GBFXT,115000,400000,是
9865987,BEANR,115000,500000,是
9865987,FRMRS,115000,350000,是
9865987,ITNAP,115000,300000,是
9865987,USORF,115000,350000,是
9865987,USHOU,115000,500000,是
9865987,CAVAN,115000,350000,是
9865987,MXVER,115000,300000,是
9865987,BRSSZ,115000,400000,是
9865987,CLVAP,115000,350000,是
9865987,ZADUR,115000,400000,是
9778963,CNSHA,160000,500000,是
9778963,HKHKG,160000,400000,是
9778963,JPYOK,160000,350000,是
9778963,NLRTM,160000,600000,是
9778963,USNYC,160000,450000,是
9778963,CNNGB,160000,500000,是
9778963,SGSIN,160000,650000,是
9778963,DEHAM,160000,350000,是
9778963,AUMEL,160000,300000,是
9778963,FRLHR,160000,350000,是
9778963,CNTAO,160000,500000,是
9778963,ITGOA,160000,400000,是
9778963,USLGB,160000,450000,是
9778963,JPUKB,160000,350000,是
9778963,CNXMN,160000,400000,是
9778963,AUBNE,160000,300000,是
9778963,CNFOC,160000,350000,是
9778963,USSEA,160000,300000,是
9778963,CNQHD,160000,400000,是
9778963,CNDLC,160000,500000,是
9778963,CNLYG,160000,350000,是
9778963,CNBHY,160000,300000,是
9778963,CNZOS,160000,400000,是
9778963,CNTSN,160000,500000,是
9778963,CNHUI,160000,350000,是
9778963,CNZHA,160000,300000,是
9778963,CNZUH,160000,400000,是
9778963,CNJYG,160000,350000,是
9778963,CNMMI,160000,300000,是
9778963,CNCHA,160000,400000,是
9778963,CNSTG,160000,350000,是
9778963,CNYJI,160000,300000,是
9778963,CNQYI,160000,400000,是
9778963,CNSHA,160000,350000,是
9778963,CNMEZ,160000,300000,是
9778963,CNHEY,160000,400000,是
9778963,CNSWE,160000,350000,是
9778963,CNLZB,160000,500000,是
9778963,CNGZP,160000,550000,是
9778963,KRINC,160000,400000,是
9778963,KRBUS,160000,500000,是
9778963,MYTPP,160000,450000,是
9778963,THLCH,160000,400000,是
9778963,VNSGN,160000,350000,是
9778963,IDJKT,160000,400000,是
9778963,PHMNL,160000,350000,是
9778963,INMUM,160000,450000,是
9778963,INCHN,160000,300000,是
9778963,AEJEA,160000,500000,是
9778963,ESBCN,160000,350000,是
9778963,GBFXT,160000,400000,是
9778963,BEANR,160000,500000,是
9778963,FRMRS,160000,350000,是
9778963,ITNAP,160000,300000,是
9778963,USORF,160000,350000,是
9778963,USHOU,160000,500000,是
9778963,CAVAN,160000,350000,是
9778963,MXVER,160000,300000,是
9778963,BRSSZ,160000,400000,是
9778963,CLVAP,160000,350000,是
9778963,ZADUR,160000,400000,是
9852369,CNSHA,325000,500000,是
9852369,HKHKG,325000,400000,是
9852369,JPYOK,325000,350000,是
9852369,NLRTM,325000,600000,是
9852369,USNYC,325000,450000,是
9852369,CNNGB,325000,500000,是
9852369,SGSIN,325000,650000,是
9852369,DEHAM,325000,350000,是
9852369,AUMEL,325000,300000,否
9852369,FRLHR,325000,350000,是
9852369,CNTAO,325000,500000,是
9852369,ITGOA,325000,400000,是
9852369,USLGB,325000,450000,是
9852369,JPUKB,325000,350000,是
9852369,CNXMN,325000,400000,是
9852369,AUBNE,325000,300000,否
9852369,CNFOC,325000,350000,是
9852369,USSEA,325000,300000,否
9852369,CNQHD,325000,400000,是
9852369,CNDLC,325000,500000,是
9852369,CNLYG,325000,350000,是
9852369,CNBHY,325000,300000,否
9852369,CNZOS,325000,400000,是
9852369,CNTSN,325000,500000,是
9852369,CNHUI,325000,350000,是
9852369,CNZHA,325000,300000,否
9852369,CNZUH,325000,400000,是
9852369,CNJYG,325000,350000,是
9852369,CNMMI,325000,300000,否
9852369,CNCHA,325000,400000,是
9852369,CNSTG,325000,350000,是
9852369,CNYJI,325000,300000,否
9852369,CNQYI,325000,400000,是
9852369,CNSHA,325000,350000,是
9852369,CNMEZ,325000,300000,否
9852369,CNHEY,325000,400000,是
9852369,CNSWE,325000,350000,是
9852369,CNLZB,325000,500000,是
9852369,CNGZP,325000,550000,是
9852369,KRINC,325000,400000,是
9852369,KRBUS,325000,500000,是
9852369,MYTPP,325000,450000,是
9852369,THLCH,325000,400000,是
9852369,VNSGN,325000,350000,是
9852369,IDJKT,325000,400000,是
9852369,PHMNL,325000,350000,是
9852369,INMUM,325000,450000,是
9852369,INCHN,325000,300000,否
9852369,AEJEA,325000,500000,是
9852369,ESBCN,325000,350000,是
9852369,GBFXT,325000,400000,是
9852369,BEANR,325000,500000,是
9852369,FRMRS,325000,350000,是
9852369,ITNAP,325000,300000,否
9852369,USORF,325000,350000,是
9852369,USHOU,325000,500000,是
9852369,CAVAN,325000,350000,是
9852369,MXVER,325000,300000,否
9852369,BRSSZ,325000,400000,是
9852369,CLVAP,325000,350000,是
9852369,ZADUR,325000,400000,是
9789632,CNSHA,165000,500000,是
9789632,HKHKG,165000,400000,是
9789632,JPYOK,165000,350000,是
9789632,NLRTM,165000,600000,是
9789632,USNYC,165000,450000,是
9789632,CNNGB,165000,500000,是
9789632,SGSIN,165000,650000,是
9789632,DEHAM,165000,350000,是
9789632,AUMEL,165000,300000,是
9789632,FRLHR,165000,350000,是
9789632,CNTAO,165000,500000,是
9789632,ITGOA,165000,400000,是
9789632,USLGB,165000,450000,是
9789632,JPUKB,165000,350000,是
9789632,CNXMN,165000,400000,是
9789632,AUBNE,165000,300000,是
9789632,CNFOC,165000,350000,是
9789632,USSEA,165000,300000,是
9789632,CNQHD,165000,400000,是
9789632,CNDLC,165000,500000,是
9789632,CNLYG,165000,350000,是
9789632,CNBHY,165000,300000,是
9789632,CNZOS,165000,400000,是
9789632,CNTSN,165000,500000,是
9789632,CNHUI,165000,350000,是
9789632,CNZHA,165000,300000,是
9789632,CNZUH,165000,400000,是
9789632,CNJYG,165000,350000,是
9789632,CNMMI,165000,300000,是
9789632,CNCHA,165000,400000,是
9789632,CNSTG,165000,350000,是
9789632,CNYJI,165000,300000,是
9789632,CNQYI,165000,400000,是
9789632,CNSHA,165000,350000,是
9789632,CNMEZ,165000,300000,是
9789632,CNHEY,165000,400000,是
9789632,CNSWE,165000,350000,是
9789632,CNLZB,165000,500000,是
9789632,CNGZP,165000,550000,是
9789632,KRINC,165000,400000,是
9789632,KRBUS,165000,500000,是
9789632,MYTPP,165000,450000,是
9789632,THLCH,165000,400000,是
9789632,VNSGN,165000,350000,是
9789632,IDJKT,165000,400000,是
9789632,PHMNL,165000,350000,是
9789632,INMUM,165000,450000,是
9789632,INCHN,165000,300000,是
9789632,AEJEA,165000,500000,是
9789632,ESBCN,165000,350000,是
9789632,GBFXT,165000,400000,是
9789632,BEANR,165000,500000,是
9789632,FRMRS,165000,350000,是
9789632,ITNAP,165000,300000,是
9789632,USORF,165000,350000,是
9789632,USHOU,165000,500000,是
9789632,CAVAN,165000,350000,是
9789632,MXVER,165000,300000,是
9789632,BRSSZ,165000,400000,是
9789632,CLVAP,165000,350000,是
9789632,ZADUR,165000,400000,是
9823654,CNSHA,285000,500000,是
9823654,HKHKG,285000,400000,是
9823654,JPYOK,285000,350000,是
9823654,NLRTM,285000,600000,是
9823654,USNYC,285000,450000,是
9823654,CNNGB,285000,500000,是
9823654,SGSIN,285000,650000,是
9823654,DEHAM,285000,350000,是
9823654,AUMEL,285000,300000,是
9823654,FRLHR,285000,350000,是
9823654,CNTAO,285000,500000,是
9823654,ITGOA,285000,400000,是
9823654,USLGB,285000,450000,是
9823654,JPUKB,285000,350000,是
9823654,CNXMN,285000,400000,是
9823654,AUBNE,285000,300000,是
9823654,CNFOC,285000,350000,是
9823654,USSEA,285000,300000,是
9823654,CNQHD,285000,400000,是
9823654,CNDLC,285000,500000,是
9823654,CNLYG,285000,350000,是
9823654,CNBHY,285000,300000,是
9823654,CNZOS,285000,400000,是
9823654,CNTSN,285000,500000,是
9823654,CNHUI,285000,350000,是
9823654,CNZHA,285000,300000,是
9823654,CNZUH,285000,400000,是
9823654,CNJYG,285000,350000,是
9823654,CNMMI,285000,300000,是
9823654,CNCHA,285000,400000,是
9823654,CNSTG,285000,350000,是
9823654,CNYJI,285000,300000,是
9823654,CNQYI,285000,400000,是
9823654,CNSHA,285000,350000,是
9823654,CNMEZ,285000,300000,是
9823654,CNHEY,285000,400000,是
9823654,CNSWE,285000,350000,是
9823654,CNLZB,285000,500000,是
9823654,CNGZP,285000,550000,是
9823654,KRINC,285000,400000,是
9823654,KRBUS,285000,500000,是
9823654,MYTPP,285000,450000,是
9823654,THLCH,285000,400000,是
9823654,VNSGN,285000,350000,是
9823654,IDJKT,285000,400000,是
9823654,PHMNL,285000,350000,是
9823654,INMUM,285000,450000,是
9823654,INCHN,285000,300000,是
9823654,AEJEA,285000,500000,是
9823654,ESBCN,285000,350000,是
9823654,GBFXT,285000,400000,是
9823654,BEANR,285000,500000,是
9823654,FRMRS,285000,350000,是
9823654,ITNAP,285000,300000,是
9823654,USORF,285000,350000,是
9823654,USHOU,285000,500000,是
9823654,CAVAN,285000,350000,是
9823654,MXVER,285000,300000,是
9823654,BRSSZ,285000,400000,是
9823654,CLVAP,285000,350000,是
9823654,ZADUR,285000,400000,是
9712548,CNSHA,175000,500000,是
9712548,HKHKG,175000,400000,是
9712548,JPYOK,175000,350000,是
9712548,NLRTM,175000,600000,是
9712548,USNYC,175000,450000,是
9712548,CNNGB,175000,500000,是
9712548,SGSIN,175000,650000,是
9712548,DEHAM,175000,350000,是
9712548,AUMEL,175000,300000,是
9712548,FRLHR,175000,350000,是
9712548,CNTAO,175000,500000,是
9712548,ITGOA,175000,400000,是
9712548,USLGB,175000,450000,是
9712548,JPUKB,175000,350000,是
9712548,CNXMN,175000,400000,是
9712548,AUBNE,175000,300000,是
9712548,CNFOC,175000,350000,是
9712548,USSEA,175000,300000,是
9712548,CNQHD,175000,400000,是
